686	один	один	DET	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#202.896#203.182
687	единственный	единственный	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#203.182#203.48
688	ездил	ездить	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#203.72#204.026
689	в	в	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#204.026#204.332
690	школу	школа	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#204.332#204.638
691	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#204.638#204.944
692	наа	на	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#204.944#205.25
693	машине	машина	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#205.25#205.556
694	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#205.556#205.862
695	на	на	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#205.862#206.168
696	хорошей	хороший	ADJ	_	Case=Loc|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#206.168#206.474
697	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#206.474#206.78
698	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#206.78#207.086
699	подвозили	подвозить	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#207.086#207.4
700	ии	и	INTJ	_	_	_	_	_	@ap1998m-words#@ap1998m#208.04#208.333
701	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#208.333#208.626
702	э	э	INTJ	_	_	_	_	_	@ap1998m-words#@ap1998m#208.626#208.919
703	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#208.919#209.212
704	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#209.212#209.505
705	единственный	единственный	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#209.505#209.798
706	там	там	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#209.798#210.091
707	жил	жить	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#210.091#210.384
708	в	в	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#210.384#210.677
709	доме	дом	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#210.677#210.97
710	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#210.97#211.263
711	в	в	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#211.263#211.556
712	хорошем	хороший	ADJ	_	Case=Loc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#211.556#211.849
713	со	с	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#211.849#212.142
714	своей	свой	DET	_	Case=Ins|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#212.142#212.435
715	спальней	спальня	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#212.435#212.728
716	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#212.728#213.021
717	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#213.021#213.314
718	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#213.314#213.607
719	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#213.607#213.9
720	в	в	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#213.9#214.193
721	плане	план	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#214.193#214.486
722	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#214.486#214.779
723	ну	ну	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#214.779#215.072
724	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#215.072#215.365
725	обеспечения	обеспечение	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#215.365#215.658
726	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#215.658#215.951
727	как	как	SCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#215.951#216.244
728	ребёнка	ребенок	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#216.244#216.537
729	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#216.537#216.83
730	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#216.83#217.123
731	обеспечивали	обеспечивать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#217.123#217.44
732	всем	весь	PRON	_	Animacy=Anim|Case=Dat|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#217.44#217.704
733	чем	что	SCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#217.704#217.968
734	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#217.968#218.232
735	нужно	нужный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@ap1998m-words#@ap1998m#218.232#218.496
736	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#218.496#218.76
737	там	там	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#218.76#219.024
738	одежду	одежда	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#219.024#219.288
739	покупали	покупать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#219.288#219.552
740	и	и	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#219.552#219.816
741	прочее	прочий	ADJ	_	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#219.816#220.08
742	ии	и	INTJ	_	_	_	_	_	@ap1998m-words#@ap1998m#220.36#220.632
743	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#220.632#220.904
744	не	не	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#220.904#221.176
745	скажу	сказать	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#221.176#221.448
746	что	что	PRON	_	Case=Acc	_	_	_	@ap1998m-words#@ap1998m#221.448#221.72
747	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#221.72#221.992
748	нуждался	нуждаться	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@ap1998m-words#@ap1998m#221.992#222.264
749	в	в	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#222.264#222.536
750	каких-то	какой-то	DET	_	Case=Acc|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#222.536#222.808
751	там	там	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#222.808#223.08
752	ну	ну	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#223.96#224.306
753	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#224.306#224.652
754	вещах	вещь	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#224.652#225.0
755	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#225.64#225.965
756	даже	даже	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#225.965#226.29
757	про	про	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#226.29#226.615
758	бренды	бренд	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#226.615#226.94
759	тогда	тогда	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#226.94#227.265
760	ну	ну	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#227.265#227.59
761	брендами	бренд	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#227.59#227.915
762	не	не	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#227.915#228.24
763	увлекался	увлекаться	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@ap1998m-words#@ap1998m#228.24#228.565
764	ничё	ничего	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#228.565#228.89
765	не	не	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#228.89#229.215
766	знал	знать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#229.215#229.54
767	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#229.54#229.865
768	поэтому	поэтому	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#229.865#230.2
769	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#231.09#231.405
770	не	не	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#231.405#231.72
771	был	быть	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#231.72#232.035
772	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#232.035#232.35
773	из	из	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#232.35#232.665
774	тех	тот	DET	_	Case=Gen|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#232.665#232.98
775	кто	кто	PRON	_	Case=Nom	_	_	_	@ap1998m-words#@ap1998m#232.98#233.295
776	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#233.295#233.61
777	ээ	ээ	INTJ	_	_	_	_	_	@ap1998m-words#@ap1998m#233.61#233.925
778	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#233.925#234.24
779	смотрит	смотреть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#234.24#234.555
780	на	на	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#234.555#234.88
781	более	более	ADV	_	Degree=Cmp	_	_	_	@ap1998m-words#@ap1998m#235.673#235.966
782	богатых	богатый	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#235.966#236.259
783	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#236.259#236.552
784	детей	ребенок	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#236.552#236.845
785	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#236.845#237.138
786	и	и	CCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#237.138#237.431
787	типа	тип	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#237.431#237.724
788	им	они	PRON	_	Case=Dat|Number=Plur|Person=3	_	_	_	@ap1998m-words#@ap1998m#237.724#238.017
789	завидует	завидовать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#238.017#238.31
790	потому	потому	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#238.31#238.603
791	что	что	SCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#238.603#238.896
792	таких	такой	DET	_	Case=Gen|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#238.896#239.189
793	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#239.189#239.482
794	в	в	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#239.482#239.775
795	моём	мой	DET	_	Case=Loc|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#239.775#240.068
796	окружении	окружение	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#240.068#240.361
797	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#240.361#240.654
798	в	в	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#240.654#240.947
799	принципе	принцип	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#240.947#241.24
800	не	не	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#241.24#241.533
801	было	быть	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#241.533#241.826
802	#смеется#	#смеется#	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#242.543#243.051
803	ну	ну	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#243.051#243.559
804	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#243.559#244.067
805	не	не	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#244.067#244.575
806	моя	мой	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#244.575#245.083
807	семья	семья	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#245.083#245.591
808	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#245.591#246.099
809	среднес...	средне…	Х	_	_	_	_	_	@ap1998m-words#@ap1998m#246.099#246.607
810	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#246.607#247.115
811	статистическая	статистический	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#247.115#247.63
812	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#247.673#247.965
813	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#247.965#248.257
814	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#248.257#248.549
815	м	м	INTJ	_	_	_	_	_	@ap1998m-words#@ap1998m#248.549#248.841
816	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#248.841#249.133
817	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@ap1998m-words#@ap1998m#249.133#249.425
818	достаточно	достаточно	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#249.425#249.717
819	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#249.717#250.009
820	неплохо	неплохо	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#250.009#250.301
821	зарабатывают	зарабатывать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#250.301#250.593
822	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#250.593#250.885
823	но	но	CCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#250.885#251.177
824	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#251.177#251.469
825	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@ap1998m-words#@ap1998m#251.469#251.761
826	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#251.761#252.053
827	не	не	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#252.053#252.345
828	богаты	богатый	ADJ	_	Degree=Pos|Number=Plur|Variant=Short	_	_	_	@ap1998m-words#@ap1998m#252.345#252.637
829	но	но	CCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#252.637#252.929
830	и	и	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#252.929#253.221
831	не	не	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#253.221#253.513
832	бедные	бедный	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#253.513#253.805
833	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#253.805#254.097
834	поэтому	поэтому	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#254.097#254.391
835	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@ap1998m-words#@ap1998m#256.347#256.725
836	не	не	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#256.725#257.103
837	нуждаются	нуждаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@ap1998m-words#@ap1998m#257.103#257.481
838	в	в	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#257.481#257.859
839	помощи	помощь	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#257.859#258.239
840	#смеется#	#смеется#	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#259.195#259.509
841	нет	нет	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#259.509#259.823
842	нуу	ну	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#259.823#260.137
843	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#260.137#260.451
844	когда	когда	SCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#260.451#260.765
845	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@ap1998m-words#@ap1998m#260.765#261.079
846	попросят	просить	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#261.079#261.393
847	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#261.393#261.707
848	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#261.707#262.021
849	конечно	конечно	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#262.021#262.335
850	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#262.335#262.649
851	помогу	поможать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#262.649#262.963
852	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#262.963#263.277
853	без	без	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#263.277#263.591
854	проблем	проблема	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#263.591#263.905
855	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#263.905#264.219
856	но	но	CCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#264.219#264.533
857	пока	пока	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#264.533#264.847
858	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#264.847#265.161
859	не	не	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#265.161#265.475
860	спрашивают	спрашивать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#265.475#265.804
861	ну	ну	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#270.347#270.605
862	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#270.605#270.863
863	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#270.863#271.121
864	ещё	еще	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#271.121#271.379
865	такое	такой	DET	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#271.379#271.637
866	понятие	понятие	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#271.637#271.895
867	что	что	SCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#271.895#272.153
868	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#272.153#272.411
869	типа	тип	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#272.411#272.673
870	ээ	ээ	INTJ	_	_	_	_	_	@ap1998m-words#@ap1998m#272.695#273.017
871	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#273.017#273.339
872	каждый	каждый	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#273.339#273.661
873	человек	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#273.661#273.983
874	работает	работать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#273.983#274.305
875	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#274.305#274.627
876	ии	и	CCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#274.627#274.949
877	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#274.949#275.271
878	вот	вот	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#275.271#275.593
879	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#275.593#275.915
880	зарабатывает	зарабатывать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#275.915#276.237
881	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#276.237#276.559
882	и	и	CCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#276.559#276.881
883	стремится	стремиться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@ap1998m-words#@ap1998m#276.881#277.203
884	к	к	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#277.203#277.525
885	чему-то	что-то	PRON	_	Case=Dat	_	_	_	@ap1998m-words#@ap1998m#277.525#277.847
886	у	у	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#278.217#278.467
887	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#278.467#278.717
888	родители	родитель	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#278.717#278.967
889	не	не	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#278.967#279.217
890	в	в	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#279.217#279.467
891	том	то	DET	_	Case=Loc|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#279.467#279.717
892	возрасте	возрасте	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#279.717#279.967
893	когда	когда	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#279.967#280.217
894	им	они	PRON	_	Case=Dat|Number=Plur|Person=3	_	_	_	@ap1998m-words#@ap1998m#280.282#280.558
895	нужна	нужный	ADJ	_	Degree=Pos|Gender=Fem|Number=Sing|Variant=Short	_	_	_	@ap1998m-words#@ap1998m#280.558#280.834
896	помощь	помощь	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#280.834#281.11
897	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#281.11#281.386
898	им	они	PRON	_	Case=Dat|Number=Plur|Person=3	_	_	_	@ap1998m-words#@ap1998m#281.386#281.662
899	нужно	нужный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@ap1998m-words#@ap1998m#281.662#281.938
900	подать	подать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#281.938#282.214
901	стакан	стакан	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#282.214#282.49
902	воды	вода	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#282.49#282.766
903	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#282.766#283.042
904	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@ap1998m-words#@ap1998m#283.042#283.326
905	взрослые	взрослый	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#283.666#284.023
906	люди	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#284.023#284.38
907	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#284.38#284.737
908	которые	который	PRON	_	Case=Nom	_	_	_	@ap1998m-words#@ap1998m#284.737#285.094
909	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#285.094#285.451
910	э	э	INTJ	_	_	_	_	_	@ap1998m-words#@ap1998m#285.451#285.808
911	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#285.808#286.165
912	строят	строить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#286.165#286.522
913	свою	свой	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#286.522#286.879
914	карьеру	карьера	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#286.879#287.236
915	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#287.236#287.593
