651	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	658	nsubj	_	@aap1989m-words#@aap1989m#158.12#158.35
652	реально	реально	ADV	_	Degree=Pos	658	advmod	_	@aap1989m-words#@aap1989m#158.35#158.58
653	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	658	nsubj	_	@aap1989m-words#@aap1989m#158.58#158.81
654	бы	бы	AUX	_	_	658	aux	_	@aap1989m-words#@aap1989m#158.81#159.04
655	никому	никто	PRON	_	Case=Dat	658	iobj	_	@aap1989m-words#@aap1989m#159.04#159.27
656	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	658	nsubj	_	@aap1989m-words#@aap1989m#159.27#159.5
657	не	не	PART	_	_	658	advmod	_	@aap1989m-words#@aap1989m#159.5#159.73
658	сказал	сказать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	646	conj	_	@aap1989m-words#@aap1989m#159.73#159.96
659	/	/	PUNCT	_	_	665	punct	_	@aap1989m-words#@aap1989m#159.96#160.19
660	ни	ни	CCONJ	_	_	661	cc	_	@aap1989m-words#@aap1989m#160.19#160.42
661	журнали...	журнали...	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	665	conj	_	@aap1989m-words#@aap1989m#160.42#160.65
662	а	а	CCONJ	_	_	663	cc	_	@aap1989m-words#@aap1989m#160.65#160.88
663	сейсас	сейсас	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	661	conj	_	@aap1989m-words#@aap1989m#160.88#161.11
664	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	665	nsubj	_	@aap1989m-words#@aap1989m#161.11#161.34
665	понимаю	понимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	658	ccomp	_	@aap1989m-words#@aap1989m#161.34#161.57
666	что	что	SCONJ	_	_	668	mark	_	@aap1989m-words#@aap1989m#161.57#161.8
667	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	668	nsubj	_	@aap1989m-words#@aap1989m#161.8#162.03
668	готов	готовый	ADJ	_	Degree=Pos|Gender=Masc|Number=Sing|Variant=Short	665	ccomp	_	@aap1989m-words#@aap1989m#162.03#162.26
669	и	и	PART	_	_	670	advmod	_	@aap1989m-words#@aap1989m#162.26#162.49
670	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	668	obj	_	@aap1989m-words#@aap1989m#162.49#162.72
671	какой-то	какой-то	DET	_	Case=Nom|Gender=Masc|Number=Sing	672	det	_	@aap1989m-words#@aap1989m#162.72#162.95
672	человек	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	668	obl	_	@aap1989m-words#@aap1989m#162.95#163.18
673	сзади	сзади	ADV	_	Degree=Pos	672	advmod	_	@aap1989m-words#@aap1989m#163.18#163.41
674	по	по	ADP	_	_	675	case	_	@aap1989m-words#@aap1989m#163.41#163.64
675	плечу	плечо	NOUN	_	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing	673	obl	_	@aap1989m-words#@aap1989m#163.64#163.87
676	такой	такой	DET	_	Case=Gen|Gender=Fem|Number=Sing	677	det	_	@aap1989m-words#@aap1989m#163.87#164.1
677	саня	саня	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	673	obl	_	@aap1989m-words#@aap1989m#164.1#164.33
678	саня	саня	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	677	nmod	_	@aap1989m-words#@aap1989m#164.33#164.56
679	саня	саня	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	678	nmod	_	@aap1989m-words#@aap1989m#164.56#164.79
680	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	683	nsubj	_	@aap1989m-words#@aap1989m#164.79#165.02
681	же	же	PART	_	_	680	advmod	_	@aap1989m-words#@aap1989m#165.02#165.25
682	не	не	PART	_	_	683	advmod	_	@aap1989m-words#@aap1989m#165.25#165.48
683	любишь	любить	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=2|Tense=Fut|VerbForm=Fin|Voice=Act	672	parataxis	_	@aap1989m-words#@aap1989m#165.48#165.71
684	про	про	ADP	_	_	685	case	_	@aap1989m-words#@aap1989m#165.71#165.94
685	бабки	бабки	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	683	obl	_	@aap1989m-words#@aap1989m#165.94#166.17
686	разговаривать	разговаривать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	683	xcomp	_	@aap1989m-words#@aap1989m#166.17#166.4
687	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	694	nsubj	_	@aap1989m-words#@aap1989m#166.4#166.63
688	что	что	SCONJ	_	_	694	mark	_	@aap1989m-words#@aap1989m#166.63#166.86
689	зачем	зачем	ADV	_	Degree=Pos	694	advmod	_	@aap1989m-words#@aap1989m#167.0#167.48
690	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	694	nsubj	_	@aap1989m-words#@aap1989m#167.48#167.96
691	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	694	nsubj	_	@aap1989m-words#@aap1989m#169.66#169.93
692	пока	пока	ADV	_	Degree=Pos	694	advmod	_	@aap1989m-words#@aap1989m#169.93#170.2
693	не	не	PART	_	_	694	advmod	_	@aap1989m-words#@aap1989m#170.2#170.47
694	назвал	назвать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	686	ccomp	_	@aap1989m-words#@aap1989m#170.47#170.74
695	/	/	PUNCT	_	_	696	punct	_	@aap1989m-words#@aap1989m#170.74#171.01
696	да	да	PART	_	_	694	advmod	_	@aap1989m-words#@aap1989m#171.01#171.28
697	/	/	PUNCT	_	_	700	punct	_	@aap1989m-words#@aap1989m#171.28#171.55
698	но	но	CCONJ	_	_	700	cc	_	@aap1989m-words#@aap1989m#171.55#171.82
699	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	700	nsubj	_	@aap1989m-words#@aap1989m#171.82#172.09
700	назову	назвать	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	683	conj	_	@aap1989m-words#@aap1989m#172.09#172.36
701	окей	окей	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	700	obj	_	@aap1989m-words#@aap1989m#172.36#172.63
702	/	/	PUNCT	_	_	700	punct	_	@aap1989m-words#@aap1989m#172.63#172.9
703	для	для	ADP	_	_	704	case	_	@aap1989m-words#@aap1989m#172.9#173.17
704	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	700	obl	_	@aap1989m-words#@aap1989m#173.17#173.44
705	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	700	nsubj	_	@aap1989m-words#@aap1989m#173.44#173.71
706	не	не	PART	_	_	700	advmod	_	@aap1989m-words#@aap1989m#173.71#173.98
707	/	/	PUNCT	_	_	710	punct	_	@aap1989m-words#@aap1989m#173.98#174.25
708	секрет	секрет	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	710	nsubj	_	@aap1989m-words#@aap1989m#174.25#174.52
709	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	710	iobj	_	@aap1989m-words#@aap1989m#174.52#174.79
710	кажется	казаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	719	parataxis	_	@aap1989m-words#@aap1989m#174.79#175.06
711	что	что	SCONJ	_	_	719	mark	_	@aap1989m-words#@aap1989m#175.06#175.33
712	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	721	nsubj	_	@aap1989m-words#@aap1989m#175.33#175.6
713	вообще	вообще	ADV	_	Degree=Pos	716	obl	_	@aap1989m-words#@aap1989m#175.6#175.87
714	не	не	PART	_	_	715	advmod	_	@aap1989m-words#@aap1989m#175.87#176.14
715	не	не	PART	_	_	716	advmod	_	@aap1989m-words#@aap1989m#176.14#176.41
716	страшные	страшный	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	717	amod	_	@aap1989m-words#@aap1989m#176.41#176.68
717	вещи	вещь	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	719	obj	_	@aap1989m-words#@aap1989m#176.68#176.95
718	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	719	nsubj	_	@aap1989m-words#@aap1989m#176.95#177.22
719	потратил	тратить	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	700	ccomp	_	@aap1989m-words#@aap1989m#177.22#177.49
720	чуть	чуть	ADV	_	Degree=Pos	721	advmod	_	@aap1989m-words#@aap1989m#177.49#177.76
721	больше	больше	ADV	_	Degree=Cmp	719	advmod	_	@aap1989m-words#@aap1989m#177.76#178.03
722	/	/	PUNCT	_	_	724	punct	_	@aap1989m-words#@aap1989m#178.03#178.3
723	чем	чем	SCONJ	_	_	724	mark	_	@aap1989m-words#@aap1989m#178.3#178.57
724	мог	мочь	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	721	advcl	_	@aap1989m-words#@aap1989m#178.57#178.84
725	бы	бы	AUX	_	_	724	aux	_	@aap1989m-words#@aap1989m#178.84#179.11
726	/	/	PUNCT	_	_	732	punct	_	@aap1989m-words#@aap1989m#179.11#179.38
727	потому	потому	ADV	_	Degree=Pos	732	mark	_	@aap1989m-words#@aap1989m#179.38#179.65
728	что	что	SCONJ	_	_	727	fixed	_	@aap1989m-words#@aap1989m#179.65#179.92
729	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	732	expl	_	@aap1989m-words#@aap1989m#179.92#180.19
730	всё	весь	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	732	nsubj	_	@aap1989m-words#@aap1989m#180.19#180.46
731	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	732	cop	_	@aap1989m-words#@aap1989m#180.46#180.73
732	нахрапом	нахрап	NOUN	_	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing	721	advcl	_	@aap1989m-words#@aap1989m#180.73#181.0
733	/	/	PUNCT	_	_	737	punct	_	@aap1989m-words#@aap1989m#181.0#181.27
734	и	и	CCONJ	_	_	737	cc	_	@aap1989m-words#@aap1989m#181.27#181.54
735	этим	это	PRON	_	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing	737	obl	_	@aap1989m-words#@aap1989m#181.54#181.81
736	не	не	PART	_	_	737	advmod	_	@aap1989m-words#@aap1989m#181.81#182.08
737	занимались	заниматься	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid	721	conj	_	@aap1989m-words#@aap1989m#182.08#182.35
738	профессиональные	профессиональный	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	739	amod	_	@aap1989m-words#@aap1989m#182.35#182.62
739	люди	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	737	nsubj	_	@aap1989m-words#@aap1989m#182.62#182.89
740	скажем	сказать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	737	parataxis	_	@aap1989m-words#@aap1989m#182.89#183.16
741	так	так	ADV	_	Degree=Pos	740	advmod	_	@aap1989m-words#@aap1989m#183.16#183.43
742	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	741	fixed	_	@aap1989m-words#@aap1989m#183.43#183.7
743	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	741	fixed	_	@aap1989m-words#@aap1989m#183.7#183.97
744	в	в	ADP	_	_	745	case	_	@aap1989m-words#@aap1989m#183.97#184.24
745	приципе	прицип	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	743	obl	_	@aap1989m-words#@aap1989m#184.24#184.51
746	/	/	PUNCT	_	_	748	punct	_	@aap1989m-words#@aap1989m#184.51#184.78
747	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	748	nsubj	_	@aap1989m-words#@aap1989m#184.78#185.05
748	говорю	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	743	conj	_	@aap1989m-words#@aap1989m#185.05#185.32
749	то	то	SCONJ	_	_	751	mark	_	@aap1989m-words#@aap1989m#185.32#185.59
750	что	что	PRON	_	Case=Acc	751	obj	_	@aap1989m-words#@aap1989m#185.59#185.86
751	ребят	ребята	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	759	advcl	_	@aap1989m-words#@aap1989m#185.86#186.13
752	пойдёмте	пойдёмть	VERB	_	Aspect=Perf|Mood=Imp|Number=Plur|Person=2|VerbForm=Fin|Voice=Act	751	xcomp	_	@aap1989m-words#@aap1989m#186.13#186.4
753	снимать	снимать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	752	xcomp	_	@aap1989m-words#@aap1989m#186.4#186.67
754	/	/	PUNCT	_	_	755	punct	_	@aap1989m-words#@aap1989m#186.67#186.94
755	пойдёмте	пойдёмть	VERB	_	Aspect=Perf|Mood=Imp|Number=Plur|Person=2|VerbForm=Fin|Voice=Act	753	xcomp	_	@aap1989m-words#@aap1989m#186.94#187.21
756	снимать	снимать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	755	xcomp	_	@aap1989m-words#@aap1989m#187.21#187.48
757	пойдёмте	пойдёмт	VERB	_	Aspect=Perf|Mood=Imp|Number=Plur|Person=2|VerbForm=Fin|Voice=Act	756	xcomp	_	@aap1989m-words#@aap1989m#187.48#187.75
758	снимать	снимать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	757	xcomp	_	@aap1989m-words#@aap1989m#187.75#188.02
759	надо	надо	ADV	_	Degree=Pos	748	advmod	_	@aap1989m-words#@aap1989m#188.02#188.29
760	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	758	obj	_	@aap1989m-words#@aap1989m#188.29#188.56
761	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	762	nsubj	_	@aap1989m-words#@aap1989m#188.56#188.83
762	говорю	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	743	conj	_	@aap1989m-words#@aap1989m#188.83#189.1
763	давайте	давать	VERB	_	Aspect=Imp|Mood=Imp|Number=Plur|Person=2|VerbForm=Fin|Voice=Act	762	xcomp	_	@aap1989m-words#@aap1989m#189.1#189.37
764	возьмём	возьмем	ADP	_	_	766	case	_	@aap1989m-words#@aap1989m#189.37#189.64
765	такую-то	такой-то	DET	_	Case=Acc|Gender=Fem|Number=Sing	766	det	_	@aap1989m-words#@aap1989m#189.64#189.91
766	камеру	камера	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	763	obl	_	@aap1989m-words#@aap1989m#189.91#190.18
767	/	/	PUNCT	_	_	771	punct	_	@aap1989m-words#@aap1989m#190.18#190.45
768	там	там	ADV	_	Degree=Pos	771	advmod	_	@aap1989m-words#@aap1989m#190.45#190.72
769	/	/	PUNCT	_	_	771	punct	_	@aap1989m-words#@aap1989m#190.72#190.99
770	не	не	PART	_	_	771	advmod	_	@aap1989m-words#@aap1989m#190.99#191.26
771	знаю	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	763	conj	_	@aap1989m-words#@aap1989m#191.26#191.53
772	/	/	PUNCT	_	_	773	punct	_	@aap1989m-words#@aap1989m#191.53#191.8
773	объективы	объектив	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	771	nsubj	_	@aap1989m-words#@aap1989m#191.8#192.07
774	такие-то	такой-то	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	773	amod	_	@aap1989m-words#@aap1989m#192.07#192.34
775	и	и	CCONJ	_	_	783	cc	_	@aap1989m-words#@aap1989m#192.34#192.61
776	так	так	ADV	_	Degree=Pos	775	fixed	_	@aap1989m-words#@aap1989m#192.61#192.88
777	далее	далее	ADV	_	Degree=Pos	775	fixed	_	@aap1989m-words#@aap1989m#192.88#193.15
778	/	/	PUNCT	_	_	779	punct	_	@aap1989m-words#@aap1989m#193.15#193.42
779	ааа	аа	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	783	nmod	_	@aap1989m-words#@aap1989m#193.42#193.69
780	/	/	PUNCT	_	_	783	punct	_	@aap1989m-words#@aap1989m#193.69#193.96
781	ну	ну	PART	_	_	783	parataxis	_	@aap1989m-words#@aap1989m#193.96#194.23
782	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	783	nsubj	_	@aap1989m-words#@aap1989m#194.23#194.5
783	обошлось	обойтись	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	771	conj	_	@aap1989m-words#@aap1989m#194.5#194.77
784	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	783	iobj	_	@aap1989m-words#@aap1989m#194.77#195.04
785	где-то	где-то	ADV	_	Degree=Pos	783	advmod	_	@aap1989m-words#@aap1989m#195.04#195.31
786	/	/	PUNCT	_	_	788	punct	_	@aap1989m-words#@aap1989m#195.31#195.58
787	наверно	наверно	ADV	_	Degree=Pos	795	parataxis	_	@aap1989m-words#@aap1989m#195.58#195.93
788	миллион	миллион	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	795	nmod	_	@aap1989m-words#@aap1989m#196.0#196.457
789	семсот	семсот	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	787	obl	_	@aap1989m-words#@aap1989m#196.457#196.914
790	где-то	где-то	ADV	_	Degree=Pos	791	advmod	_	@aap1989m-words#@aap1989m#196.914#197.371
791	так	так	ADV	_	Degree=Pos	795	obl	_	@aap1989m-words#@aap1989m#197.371#197.829
792	ну	ну	PART	_	_	791	fixed	_	@aap1989m-words#@aap1989m#199.41#199.639
793	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	795	nsubj	_	@aap1989m-words#@aap1989m#199.639#199.868
794	небольшие	небольшой	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	795	amod	_	@aap1989m-words#@aap1989m#199.868#200.097
795	деньги	деньги	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	783	nsubj	_	@aap1989m-words#@aap1989m#200.097#200.326
796	для	для	ADP	_	_	799	case	_	@aap1989m-words#@aap1989m#200.326#200.555
797	тех	тот	DET	_	Case=Gen|Number=Plur	799	det	_	@aap1989m-words#@aap1989m#200.555#200.784
798	/	/	PUNCT	_	_	799	punct	_	@aap1989m-words#@aap1989m#200.784#201.013
799	аа	ао	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	783	obl	_	@aap1989m-words#@aap1989m#201.013#201.242
800	/	/	PUNCT	_	_	802	punct	_	@aap1989m-words#@aap1989m#201.242#201.471
801	для	для	ADP	_	_	802	case	_	@aap1989m-words#@aap1989m#201.471#201.7
802	для	для	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	783	obl	_	@aap1989m-words#@aap1989m#201.7#201.929
803	/	/	PUNCT	_	_	806	punct	_	@aap1989m-words#@aap1989m#201.929#202.158
804	на	на	ADP	_	_	806	case	_	@aap1989m-words#@aap1989m#202.158#202.387
805	самом	самый	ADJ	_	Case=Loc|Degree=Pos|Gender=Neut|Number=Sing	806	amod	_	@aap1989m-words#@aap1989m#202.387#202.616
806	деле	дело	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	802	nmod	_	@aap1989m-words#@aap1989m#202.616#202.845
807	для	для	ADP	_	_	808	case	_	@aap1989m-words#@aap1989m#202.845#203.074
808	тех	тот	DET	_	Case=Gen|Number=Plur	806	det	_	@aap1989m-words#@aap1989m#203.074#203.303
809	/	/	PUNCT	_	_	815	punct	_	@aap1989m-words#@aap1989m#203.303#203.532
810	для	для	ADP	_	_	812	case	_	@aap1989m-words#@aap1989m#203.532#203.761
811	того	тот	DET	_	Case=Gen|Gender=Masc|Number=Sing	812	det	_	@aap1989m-words#@aap1989m#203.761#203.99
812	материала	материал	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	815	obl	_	@aap1989m-words#@aap1989m#203.99#204.219
813	который	который	PRON	_	Case=Acc	815	obj	_	@aap1989m-words#@aap1989m#204.219#204.448
814	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	815	nsubj	_	@aap1989m-words#@aap1989m#204.448#204.677
815	получили	получить	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	808	acl:relcl	_	@aap1989m-words#@aap1989m#204.677#204.92
816	не	не	PART	_	_	823	advmod	_	@aap1989m-words#@aap1989m#208.67#208.863
817	[нрзб]	[нрзб]	PUNCT	_	_	816	punct	_	@aap1989m-words#@aap1989m#208.863#209.056
818	/	/	PUNCT	_	_	819	punct	_	@aap1989m-words#@aap1989m#209.056#209.249
819	нет	нет	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	823	parataxis	_	@aap1989m-words#@aap1989m#209.249#209.442
820	не	не	PART	_	_	821	advmod	_	@aap1989m-words#@aap1989m#209.442#209.635
821	сразу	сразу	ADV	_	Degree=Pos	823	advmod	_	@aap1989m-words#@aap1989m#209.635#209.829
822	ну	ну	PART	_	_	823	parataxis	_	@aap1989m-words#@aap1989m#210.74#210.94
823	нет	нет	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	815	xcomp	_	@aap1989m-words#@aap1989m#210.94#211.14
824	ну	ну	PART	_	_	828	parataxis	_	@aap1989m-words#@aap1989m#211.14#211.34
825	ещё	еще	ADV	_	Degree=Pos	828	advmod	_	@aap1989m-words#@aap1989m#211.34#211.54
826	же	же	PART	_	_	825	advmod	_	@aap1989m-words#@aap1989m#211.54#211.74
827	декорации	декорация	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	828	nsubj	_	@aap1989m-words#@aap1989m#211.74#211.94
828	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	823	csubj	_	@aap1989m-words#@aap1989m#211.94#212.14
829	там	там	ADV	_	Degree=Pos	828	advmod	_	@aap1989m-words#@aap1989m#212.14#212.34
830	и	и	CCONJ	_	_	879	cc	_	@aap1989m-words#@aap1989m#212.34#212.54
831	так	так	ADV	_	Degree=Pos	832	obl	_	@aap1989m-words#@aap1989m#212.54#212.74
832	да...	да...	PROPN	_	Animacy=Anim|Case=Dat|Gender=Fem|Number=Sing	879	iobj	_	@aap1989m-words#@aap1989m#212.74#212.95
833	да	да	PART	_	_	879	cc	_	@aap1989m-words#@aap1989m#214.98#215.24
834	/	/	PUNCT	_	_	837	punct	_	@aap1989m-words#@aap1989m#215.24#215.5
835	ну	ну	PART	_	_	836	parataxis	_	@aap1989m-words#@aap1989m#215.5#215.76
836	ещё	еще	ADV	_	Degree=Pos	837	obl	_	@aap1989m-words#@aap1989m#215.76#216.02
837	декорации	декорация	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	879	nsubj	_	@aap1989m-words#@aap1989m#216.02#216.28
838	/	/	PUNCT	_	_	839	punct	_	@aap1989m-words#@aap1989m#216.28#216.54
839	там	там	ADV	_	Degree=Pos	840	parataxis	_	@aap1989m-words#@aap1989m#216.54#216.8
840	ммм	мм	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	837	nmod	_	@aap1989m-words#@aap1989m#216.8#217.06
841	/	/	PUNCT	_	_	843	punct	_	@aap1989m-words#@aap1989m#217.06#217.32
842	ну	ну	PART	_	_	843	parataxis	_	@aap1989m-words#@aap1989m#217.32#217.58
843	и	и	CCONJ	_	_	879	cc	_	@aap1989m-words#@aap1989m#217.58#217.84
844	так	так	ADV	_	Degree=Pos	843	fixed	_	@aap1989m-words#@aap1989m#217.84#218.1
845	далее	далее	ADV	_	Degree=Pos	843	fixed	_	@aap1989m-words#@aap1989m#218.1#218.36
846	/	/	PUNCT	_	_	855	punct	_	@aap1989m-words#@aap1989m#218.36#218.62
847	потом	потом	ADV	_	Degree=Pos	855	advmod	_	@aap1989m-words#@aap1989m#218.62#218.88
848	/	/	PUNCT	_	_	847	punct	_	@aap1989m-words#@aap1989m#218.88#219.14
849	команда	команда	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	855	nsubj	_	@aap1989m-words#@aap1989m#219.14#219.4
850	у	у	ADP	_	_	851	case	_	@aap1989m-words#@aap1989m#219.4#219.66
851	нас	мы	PRON	_	Case=Gen|Number=Plur|Person=1	855	obl	_	@aap1989m-words#@aap1989m#219.66#219.92
852	очень	очень	ADV	_	Degree=Pos	853	obl	_	@aap1989m-words#@aap1989m#219.92#220.18
853	большая	большой	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	851	amod	_	@aap1989m-words#@aap1989m#220.18#220.44
854	/	/	PUNCT	_	_	853	punct	_	@aap1989m-words#@aap1989m#220.44#220.7
855	распределяется	распределяться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	879	parataxis	_	@aap1989m-words#@aap1989m#220.7#220.96
856	у	у	ADP	_	_	857	case	_	@aap1989m-words#@aap1989m#220.96#221.22
857	нас	мы	PRON	_	Case=Gen|Number=Plur|Person=1	855	obl	_	@aap1989m-words#@aap1989m#221.22#221.48
858	команда	команда	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	855	nsubj	_	@aap1989m-words#@aap1989m#221.48#221.74
859	только	только	PART	_	_	860	advmod	_	@aap1989m-words#@aap1989m#221.74#222.0
860	там	там	ADV	_	Degree=Pos	855	advmod	_	@aap1989m-words#@aap1989m#222.0#222.26
861	/	/	PUNCT	_	_	863	punct	_	@aap1989m-words#@aap1989m#222.26#222.52
862	сколько	сколько	NUM	_	_	863	advmod	_	@aap1989m-words#@aap1989m#222.52#222.78
863	получается	получаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	879	parataxis	_	@aap1989m-words#@aap1989m#222.78#223.04
864	/	/	PUNCT	_	_	863	punct	_	@aap1989m-words#@aap1989m#223.04#223.3
865	одиннадцать	одиннадцать	NUM	_	Case=Nom	866	nummod:gov	_	@aap1989m-words#@aap1989m#223.3#223.56
866	человек	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	863	nsubj	_	@aap1989m-words#@aap1989m#223.56#223.85
867	ну	ну	PART	_	_	869	discourse	_	@aap1989m-words#@aap1989m#226.6#226.833
868	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	869	nsubj	_	@aap1989m-words#@aap1989m#226.833#227.066
